ID;NOM;TYPE;FREQUENCE;COMPENSATION;POINTS;PAS_REEL;ICC_MIN;N_FUITE_LONG_ARR;CALCUL_CONFORME;I_FUITE_MAX;DIAPHONIE_MAX
8100;z6625B;TVM300;1700;P_VARIABLE;6;63;500;200;1;100;200
8101;z6625C;TVM300;2300;P_VARIABLE;10;79.77777;500;200;1;100;200
8102;z6625D;TVM300;1700;P_VARIABLE;16;59.86666;500;200;1;100;200
8103;z6633A;TVM300;2300;P_VARIABLE;15;80.78571;500;200;1;100;200
8104;z6633B;TVM300;1700;P_VARIABLE;20;60.36842;500;200;1;100;200
8105;z6641A;TVM300;2300;P_VARIABLE;9;75.75;500;200;1;100;200
8106;z6644B;TVM300;2600;P_VARIABLE;4;90;450;200;1;100;200
8107;z6644C;TVM300;2000;P_VARIABLE;23;60.22727;500;200;1;100;200
8108;z6640A;TVM300;2600;P_VARIABLE;15;79.21428;450;200;1;100;200
8109;z6640B;TVM300;2000;P_VARIABLE;15;59.64285;500;200;1;100;200
8110;z6632A;TVM300;2600;P_VARIABLE;13;80.08333;450;200;1;100;200
8111;z6632B;TVM300;2000;P_VARIABLE;12;58;500;200;1;100;200
8112;z6632C;TVM300;2600;P_VARIABLE;4;70;450;200;1;100;200
8113;z6614A;TVM300;2000;P_VARIABLE;9;61.5;500;200;1;100;200
8114;z6614B;TVM300;2600;P_VARIABLE;4;75.33333;450;200;1;100;200
8115;z6614C;TVM300;2000;P_VARIABLE;22;61;500;200;1;100;200
8116;z6602A;TVM300;2600;P_VARIABLE;11;82.8;450;200;1;100;200
8117;z6602B;TVM300;2000;P_VARIABLE;20;60.57894;500;200;1;100;200
8119;z6619;TVM300;1700;P_VARIABLE;11;57.8;500;200;1;100;200
8121;z6641B;TVM300;1700;P_VARIABLE;16;58.53333;500;200;1;100;200
8122;z6641C;TVM300;2300;P_VARIABLE;11;84;500;200;1;100;200
8123;z6703A;TVM300;1700;P_VARIABLE;25;60.79166;500;200;1;100;200
8124;z6703B;TVM300;2300;P_VARIABLE;4;76.33333;500;200;1;100;200
8125;z6703C;TVM300;1700;P_VARIABLE;5;63.5;500;200;1;100;200
8126;z67333A;TVM300;2300;P_VARIABLE;5;83.75;500;200;1;100;200
8127;z6733B;TVM300;1700;P_VARIABLE;18;60.82352;500;200;1;100;200
8128;z6733C;TVM300;2300;P_VARIABLE;14;77.84615;500;200;1;100;200
8129;z6741A;TVM300;1700;P_VARIABLE;19;60.38888;500;200;1;100;200
8130;z6741B;TVM300;2300;P_VARIABLE;14;81.92307;500;200;1;100;200
8131;z6745A;TVM300;1700;P_VARIABLE;20;60.73684;500;200;1;100;200
8132;z6745B;TVM300;2300;P_VARIABLE;15;80.71428;500;200;1;100;200
8133;z6751A;TVM300;1700;P_VARIABLE;9;62.875;500;200;1;100;200
8134;z6754B;TVM300;2000;P_VARIABLE;19;60.94444;500;200;1;100;200
8135;z6750A;TVM300;2600;P_VARIABLE;13;81.08333;450;200;1;100;200
8136;z6750B;TVM300;2000;P_VARIABLE;14;58.07692;500;200;1;100;200
8137;z6744A;TVM300;2600;P_VARIABLE;20;79.78947;450;200;1;100;200
8138;z6744B;TVM300;2000;P_VARIABLE;7;58.5;500;200;1;100;200
8139;z6740;TVM300;2600;P_VARIABLE;25;79.33333;450;200;1;100;200
8140;z6732A;TVM300;2000;P_VARIABLE;11;60.8;500;200;1;100;200
8141;z6732B;TVM300;2600;P_VARIABLE;5;87.25;450;200;1;100;200
8142;z6732C;TVM300;2000;P_VARIABLE;5;61.5;500;200;1;100;200
8143;z6732D;TVM300;2600;P_VARIABLE;4;76;450;200;1;100;200
8144;z6732E;TVM300;2000;P_VARIABLE;12;62.18181;500;200;1;100;200
8145;z6702;TVM300;2600;P_VARIABLE;25;79.25;450;200;1;100;200
8146;z6644A;TVM300;2000;P_VARIABLE;7;62;500;200;1;100;200
8147;z6751B;TVM300;2300;P_VARIABLE;22;79.71428;500;200;1;100;200
8148;z6793A;TVM300;1700;P_VARIABLE;21;59.55;500;200;1;100;200
8149;z6793B;TVM300;2300;P_VARIABLE;16;79.73333;500;200;1;100;200
8150;z6803A;TVM300;1700;P_VARIABLE;18;58.58823;500;200;1;100;200
8151;z6803B;TVM300;2300;P_VARIABLE;5;81.75;500;200;1;100;200
8152;z6803C;TVM300;1700;P_VARIABLE;7;56.66666;500;200;1;100;200
8153;z6803D;TVM300;2300;P_VARIABLE;6;80.6;500;200;1;100;200
8154;z6833;TVM300;1700;P_VARIABLE;31;60.43333;500;200;1;100;200
8155;z6841A;TVM300;2300;P_VARIABLE;13;80.16666;500;200;1;100;200
8156;z6841B;TVM300;1700;P_VARIABLE;18;58.52941;500;200;1;100;200
8157;z6848A;TVM300;2600;P_VARIABLE;13;80.91666;450;200;1;100;200
8158;z6848B;TVM300;2000;P_VARIABLE;18;58.35294;500;200;1;100;200
8159;z6840A;TVM300;2600;P_VARIABLE;15;77.57142;450;200;1;100;200
8160;z6840B;TVM300;2000;P_VARIABLE;19;61.5;500;200;1;100;200
8161;z6832A;TVM300;2600;P_VARIABLE;9;76.875;450;200;1;100;200
8162;z6832B;TVM300;2000;P_VARIABLE;12;61;500;200;1;100;200
8163;z6832C;TVM300;2600;P_VARIABLE;10;82.88888;450;200;1;100;200
8164;z6802;TVM300;2000;P_VARIABLE;32;60.29032;500;200;1;100;200
8165;z6792A;TVM300;2600;P_VARIABLE;3;80.5;450;200;1;100;200
8166;z6792B;TVM300;2000;P_VARIABLE;28;60.81481;500;200;1;100;200
8167;z6754A;TVM300;2600;P_VARIABLE;9;78.75;450;200;1;100;200
8168;z6845A;TVM300;2300;P_VARIABLE;18;81.23529;500;200;1;100;200
8169;z6845B;TVM300;1700;P_VARIABLE;14;59.53846;500;200;1;100;200
8170;z6849A;TVM300;2300;P_VARIABLE;15;77.78571;500;200;1;100;200
8171;z6849B;TVM300;1700;P_VARIABLE;20;58.42105;500;200;1;100;200
8172;z6853A;TVM300;2300;P_VARIABLE;15;78.14285;500;200;1;100;200
8173;z6853B;TVM300;1700;P_VARIABLE;15;60.5;500;200;1;100;200
8174;z6857A;TVM300;2300;P_VARIABLE;17;81.375;500;200;1;100;200
8175;z6857B;TVM300;1700;P_VARIABLE;23;60.40909;500;200;1;100;200
8176;z6868B;TVM300;2000;P_VARIABLE;10;59.22222;500;200;1;100;200
8177;z6868A;TVM300;2600;P_VARIABLE;18;80;450;200;1;100;200
8178;z6864A;TVM300;2600;P_VARIABLE;22;81.14285;450;200;1;100;200
8179;z6864B;TVM300;2000;P_VARIABLE;4;62.33333;500;200;1;100;200
8180;z6860A;TVM300;2600;P_VARIABLE;23;80.13636;450;200;1;100;200
8181;z6860B;TVM300;2000;P_VARIABLE;5;61.75;500;200;1;100;200
8182;z6856A;TVM300;2600;P_VARIABLE;23;78.77272;450;200;1;100;200
8183;z6856B;TVM300;2000;P_VARIABLE;5;64.75;500;200;1;100;200
8184;z6852A;TVM300;2600;P_VARIABLE;13;83;450;200;1;100;200
8185;z6852B;TVM300;2000;P_VARIABLE;18;60.11764;500;200;1;100;200
8186;z6865A;TVM300;2300;P_VARIABLE;11;79.9;500;200;1;100;200
8187;z6865B;TVM300;1700;P_VARIABLE;16;60.53333;500;200;1;100;200
8188;z6865C;TVM300;2300;P_VARIABLE;4;71.66666;500;200;1;100;200
8189;z6873;TVM300;1700;P_VARIABLE;31;60.06666;500;200;1;100;200
8190;z6875A;TVM300;2300;P_VARIABLE;2;33.85;500;200;1;100;200
8191;z6875B;TVM300;1700;P_VARIABLE;23;59;500;200;1;100;200
8192;z6881A;TVM300;2300;P_VARIABLE;3;93;500;200;1;100;200
8193;z6881B;TVM300;1700;P_VARIABLE;9;58.5;500;200;1;100;200
8195;z4718;TVM300;2000;P_VARIABLE;11;59.6;500;200;1;100;200
8196;z4720;TVM300;2600;P_VARIABLE;7;74.66666;450;200;1;100;200
8197;z4722;TVM300;2000;P_VARIABLE;6;63.2;500;200;1;100;200
8198;z4724;TVM300;2600;P_VARIABLE;14;81;450;200;1;100;200
8199;z4728;TVM300;2000;P_VARIABLE;2;47.66666;500;200;1;100;200
8200;z6876A;TVM300;2600;P_VARIABLE;19;80.38888;450;200;1;100;200
8201;z6876B;TVM300;2000;P_VARIABLE;15;58.64285;500;200;1;100;200
8202;z6071B;TVM300;2300;P_VARIABLE;16;78.06666;500;200;1;100;200
8203;z6093A;TVM300;1700;P_VARIABLE;19;58.94444;500;200;1;100;200
8204;z6093B;TVM300;2300;P_VARIABLE;18;81.7647;500;200;1;100;200
8205;z6074A;TVM300;2600;P_VARIABLE;15;81.92857;450;200;1;100;200
8206;z6092B;TVM300;2000;P_VARIABLE;22;59.71428;500;200;1;100;200
8207;z6092A;TVM300;2600;P_VARIABLE;11;82.6;450;200;1;100;200
8208;z6102;TVM300;2000;P_VARIABLE;33;59.1875;500;200;1;100;200
8209;z5414B;TVM300;2600;P_VARIABLE;4;75.33333;450;200;1;100;200
8210;z5803D;TVM430;2300;P_VARIABLE;4;75;800;320;1;160;320
8211;z5807A;TVM430;1700;P_VARIABLE;5;55.75;800;320;1;160;320
8212;z5807B;TVM430;2300;P_VARIABLE;14;79.07692;800;320;1;160;320
8213;z5807C;TVM430;1700;P_VARIABLE;15;60.85714;800;320;1;160;320
8214;z5807D;TVM430;2300;P_VARIABLE;1;49.2;800;320;1;160;320
8215;z5807E;TVM430;1700;P_VARIABLE;6;50.2;800;320;1;160;320
8216;z8210A;TVM430;2000;P_VARIABLE;5;54;800;320;1;160;320
8217;z8210B;TVM430;2600;P_VARIABLE;2;33.35;800;320;1;160;320
8218;z5814;TVM430;2000;P_VARIABLE;16;60.46666;800;320;1;160;320
8219;z8121A;TVM430;1700;P_VARIABLE;15;58.85714;800;320;1;160;320
8220;z8121B;TVM430;2300;P_VARIABLE;11;79.4;800;320;1;160;320
8221;z8123A;TVM430;1700;P_VARIABLE;5;55;800;320;1;160;320
8222;z8123B;TVM430;2300;P_VARIABLE;1;51;800;320;1;160;320
8223;z5837;TVM430;1700;P_VARIABLE;8;63;800;320;1;160;320
8224;z5852E;TVM430;2600;P_VARIABLE;7;74.83333;800;320;1;160;320
8225;z5824A;TVM430;2000;P_VARIABLE;7;58.83333;800;320;1;160;320
8226;z5824B;TVM430;2600;P_VARIABLE;12;78.81818;800;320;1;160;320
8227;z5824C;TVM430;2000;P_VARIABLE;2;33;800;320;1;160;320
8228;z5824D;TVM430;2600;P_VARIABLE;5;79;800;320;1;160;320
8229;z7041A;TVM300;1700;P_VARIABLE;8;63.14285;500;200;1;100;200
8230;z7041B;TVM300;2300;P_VARIABLE;18;81.88235;500;200;1;100;200
8231;z5703A;TVM300;1700;P_VARIABLE;29;60.85714;500;200;1;100;200
8232;z5703B;TVM300;2300;P_VARIABLE;4;93;500;200;1;100;200
8233;z5725A;TVM300;1700;P_VARIABLE;5;57.5;500;200;1;100;200
8234;z5725B;TVM300;2300;P_VARIABLE;7;83.16666;500;200;1;100;200
8235;z5725C;TVM300;1700;P_VARIABLE;10;59;500;200;1;100;200
8236;z5725D;TVM300;2300;P_VARIABLE;6;76.2;500;200;1;100;200
8237;z5732A;TVM300;2600;P_VARIABLE;8;79.28571;450;200;1;100;200
8238;z5732B;TVM300;2000;P_VARIABLE;5;61.5;500;200;1;100;200
8239;z5732C;TVM300;2600;P_VARIABLE;8;80;450;200;1;100;200
8240;z5732D;TVM300;2000;P_VARIABLE;6;64.6;500;200;1;100;200
8241;z5714A;TVM300;2600;P_VARIABLE;19;81.44444;450;200;1;100;200
8242;z5714B;TVM300;2000;P_VARIABLE;9;57.75;500;200;1;100;200
8243;z7044A;TVM300;2600;P_VARIABLE;20;78.94736;450;200;1;100;200
8244;z6627;TVM300;2300;P_VARIABLE;2;52.33333;500;200;1;100;200
8245;z6881C;TVM300;2300;P_VARIABLE;13;77.08333;500;200;1;100;200
8246;z5803B;TVM300;1700;P_CONSTANT;6;56;500;200;0;100;200
8247;z5825B;TVM300;2300;P_VARIABLE;4;72;500;200;0;100;200
8248;z;TVM300;2000;P_CONSTANT;4;66;500;200;0;100;200
8249;z6003B;TVM300;2300;P_VARIABLE;6;79;500;200;1;100;200
8250;z6603B;TVM300;1700;P_CONSTANT;4;67;500;200;1;100;200
8251;z5818B;TVM300;2600;P_VARIABLE;4;73;450;200;1;100;200
8252;z7103A;TVM300;1700;P_CONSTANT;20;60.21052632;500;200;1;100;200
8253;z7103B;TVM300;2300;P_CONSTANT;3;70.5;500;200;1;100;200
8254;z7103C;TVM300;1700;P_CONSTANT;10;61;500;200;1;100;200
8255;z7133;TVM300;2300;P_CONSTANT;28;78.88888889;500;200;1;100;200
8256;z7141;TVM300;1700;P_CONSTANT;33;61.12121212;500;200;1;100;200
8257;z7145;TVM300;2300;P_CONSTANT;25;81.25;500;200;1;100;200
8258;z7132D;TVM300;2600;P_CONSTANT;3;72;450;200;1;100;200
8259;z7132C;TVM300;2000;P_CONSTANT;16;60;500;200;1;100;200
8261;z7132A;TVM300;2000;P_CONSTANT;12;60;500;200;1;100;200
8262;z7140B;TVM300;2600;P_CONSTANT;12;83.45454545;450;200;1;100;200
8263;z7140A;TVM300;2000;P_CONSTANT;17;59.0625;500;200;1;100;200
8264;z7144B;TVM300;2600;P_CONSTANT;13;82.08333333;450;200;1;100;200
8265;z7144A;TVM300;2000;P_CONSTANT;17;60.625;500;200;1;100;200
8266;z7148B;TVM300;2600;P_CONSTANT;13;76.66666667;450;200;1;100;200
8267;z7148A;TVM300;2000;P_CONSTANT;17;58.375;500;200;1;100;200
8268;z7152B;TVM300;2600;P_CONSTANT;5;80.25;450;200;1;100;200
8269;z7149;TVM300;1700;P_VARIABLE;34;60;500;200;1;100;200
8270;z7153;TVM300;2300;P_VARIABLE;26;79.04;500;200;1;100;200
8271;z7157;TVM300;1700;P_VARIABLE;34;60;500;200;1;100;200
8272;z7161A;TVM300;2300;P_CONSTANT;13;77.58333333;500;200;1;100;200
8273;z7161B;TVM300;1700;P_VARIABLE;18;60.52941176;500;200;1;100;200
8274;z7165A;TVM300;2300;P_VARIABLE;13;79.5;500;200;1;100;200
8275;z7165B;TVM300;1700;P_VARIABLE;18;58.58823529;500;200;1;100;200
8276;z7169A;TVM300;2300;P_VARIABLE;13;78.08333333;500;200;1;100;200
8277;z7169B;TVM300;1700;P_CONSTANT;17;58.3125;500;200;1;100;200
8278;z7152A;TVM300;2000;P_VARIABLE;27;60.26923077;500;200;1;100;200
8279;z7156B;TVM300;2600;P_VARIABLE;13;78.66666667;450;200;1;100;200
8280;z7156A;TVM300;2000;P_VARIABLE;17;61;500;200;1;100;200
8281;z7160B;TVM300;2600;P_VARIABLE;12;81.63636364;450;200;1;100;200
8282;z7160A;TVM300;2000;P_VARIABLE;18;61;500;200;1;100;200
8283;z7164B;TVM300;2600;P_VARIABLE;13;77.25;450;200;1;100;200
8284;z7164A;TVM300;2000;P_VARIABLE;17;59.1875;500;200;1;100;200
8285;z7168B;TVM300;2600;P_VARIABLE;13;77.25;500;200;1;100;200
8286;z7168A;TVM300;2000;P_VARIABLE;17;59.1875;500;200;1;100;200
8287;z7172B;TVM300;2600;P_VARIABLE;13;77.41666667;450;200;1;100;200
8288;z7172A;TVM300;2000;P_VARIABLE;16;61.4;500;200;1;100;200
8289;z7173;TVM300;2300;P_VARIABLE;24;79.30434783;500;200;1;100;200
8290;z7203A;TVM300;1700;P_VARIABLE;18;62;500;200;1;100;200
8291;z7203B;TVM300;2300;P_VARIABLE;2;99;500;200;1;100;200
8292;z7203C;TVM300;1700;P_VARIABLE;12;62.72727273;500;200;1;100;200
8293;z7211A;TVM300;2300;P_VARIABLE;10;80.44444444;500;200;1;100;200
8295;z7211C;TVM300;2300;P_VARIABLE;6;84.8;500;200;1;100;200
8296;z7211D;TVM300;1700;P_VARIABLE;13;59.25;500;200;1;100;200
8297;z7233A;TVM300;2300;P_VARIABLE;9;80.125;500;200;1;100;200
8298;z7233B;TVM300;1700;P_VARIABLE;21;58.7;500;200;1;100;200
8299;z7241A;TVM300;2300;P_VARIABLE;15;78.64285714;500;200;1;100;200
8300;z7241B;TVM300;1700;P_VARIABLE;15;60.64285714;500;200;1;100;200
8301;z7221B;TVM300;2300;P_VARIABLE;2;83;500;200;1;100;200
8302;z7221A;TVM300;1700;P_VARIABLE;4;51.33333333;500;200;1;100;200
8303;z7219B;TVM300;2300;P_VARIABLE;11;81.4;500;200;1;100;200
8304;z7219A;TVM300;1700;P_VARIABLE;16;55.53333333;500;200;1;100;200
8305;z7202B;TVM300;2600;P_VARIABLE;15;82.21428571;450;200;1;100;200
8306;z7202A;TVM300;2000;P_VARIABLE;16;59.66666667;500;200;1;100;200
8307;z7210C;TVM300;2600;P_VARIABLE;13;82.25;450;200;1;100;200
8309;z7210A;TVM300;2600;P_VARIABLE;7;74.33333333;450;200;1;100;200
8310;z7232F;TVM300;2000;P_VARIABLE;9;59;500;200;1;100;200
8311;z7232E;TVM300;2600;P_VARIABLE;7;79.5;450;200;1;100;200
8313;z7232C;TVM300;2600;P_VARIABLE;7;79.33333333;450;200;1;100;200
8314;z7232B;TVM300;2000;P_VARIABLE;5;62.5;500;200;1;100;200
8315;z7232A;TVM300;2600;P_VARIABLE;8;78.57142857;450;200;1;100;200
8316;z7240B;TVM300;2000;P_VARIABLE;23;59.36363636;500;200;1;100;200
8317;z7240A;TVM300;2600;P_VARIABLE;12;83;450;200;1;100;200
8318;z7244B;TVM300;2000;P_VARIABLE;21;61;500;200;1;100;200
8319;z7244A;TVM300;2600;P_VARIABLE;15;81.28571429;450;200;1;100;200
8320;z7206;TVM300;2600;P_VARIABLE;3;75;450;200;1;100;200
8321;z7204B;TVM300;2000;P_VARIABLE;10;57.44444444;500;200;1;100;200
8322;z7204A;TVM300;2600;P_VARIABLE;7;77;450;200;1;100;200
8323;z7230A;TVM300;2600;P_VARIABLE;3;79;450;200;1;100;200
8324;z7230B;TVM300;2000;P_VARIABLE;8;57.42857143;500;200;1;100;200
8325;z7230C;TVM300;2600;P_VARIABLE;8;76.71428571;450;200;1;100;200
8326;z7230D;TVM300;2000;P_VARIABLE;18;54.11764706;500;200;1;100;200
8327;z7236;TVM300;2000;P_VARIABLE;2;53;500;200;1;100;200
8328;z7245;TVM300;2300;P_VARIABLE;25;78.33333333;500;200;1;100;200
8329;z7249A;TVM300;1700;P_VARIABLE;19;59;500;200;1;100;200
8330;z7249B;TVM300;2300;P_VARIABLE;14;79.07692308;500;200;1;100;200
8331;z7253A;TVM300;1700;P_VARIABLE;15;61.78571429;500;200;1;100;200
8332;z7253B;TVM300;2300;P_VARIABLE;12;76.63636364;500;200;1;100;200
8333;z7257A;TVM300;1700;P_VARIABLE;20;60.47368421;500;200;1;100;200
8334;z7257B;TVM300;2300;P_VARIABLE;16;79.6;500;200;1;100;200
8335;z7261A;TVM300;1700;P_VARIABLE;21;59.9;500;200;1;100;200
8336;z7261B;TVM300;2300;P_VARIABLE;14;78;500;200;1;100;200
8337;z7265A;TVM300;1700;P_VARIABLE;21;61.15;500;200;1;100;200
8338;z7248;TVM300;2000;P_VARIABLE;33;60.21875;500;200;1;100;200
8339;z7252B;TVM300;2600;P_VARIABLE;13;83.16666667;450;200;1;100;200
8340;z7252A;TVM300;2000;P_VARIABLE;18;59.88235294;500;200;1;100;200
8341;z7256B;TVM300;2600;P_VARIABLE;12;80.54545455;450;200;1;100;200
8342;z7256A;TVM300;2000;P_VARIABLE;16;59.66666667;500;200;1;100;200
8343;z7260B;TVM300;2600;P_VARIABLE;11;80.2;450;200;1;100;200
8344;z7260A;TVM300;2000;P_VARIABLE;15;58.35714286;500;200;1;100;200
8345;z7264B;TVM300;2600;P_VARIABLE;12;80.54545455;450;200;1;100;200
8346;z7264A;TVM300;2000;P_VARIABLE;17;58.6875;500;200;1;100;200
8347;z7268B;TVM300;2600;P_VARIABLE;12;83.18181818;450;200;1;100;200
8348;z7265B;TVM300;2300;P_VARIABLE;10;82.77777778;500;200;1;100;200
8349;z7269A;TVM300;1700;P_VARIABLE;16;61.4;500;200;1;100;200
8350;z7269B;TVM300;2300;P_VARIABLE;13;78;500;200;1;100;200
8351;z7273A;TVM300;1700;P_VARIABLE;19;60.94444444;500;200;1;100;200
8352;z7273B;TVM300;2300;P_VARIABLE;14;82.61538462;500;200;1;100;200
8353;z7277A;TVM300;1700;P_VARIABLE;16;61.73333333;500;200;1;100;200
8354;z7277B;TVM300;2300;P_VARIABLE;15;77.64285714;500;200;1;100;200
8355;z7281A;TVM300;1700;P_VARIABLE;16;59.06666667;500;200;1;100;200
8356;z7281B;TVM300;2300;P_VARIABLE;14;80.69230769;500;200;1;100;200
8357;z7285A;TVM300;1700;P_VARIABLE;19;61.27777778;500;200;1;100;200
8358;z7285B;TVM300;2300;P_VARIABLE;13;80.5;500;200;1;100;200
8359;z7268A;TVM300;2000;P_VARIABLE;16;58.33333333;500;200;1;100;200
8360;z7272B;TVM300;2600;P_VARIABLE;18;79.41176471;450;200;1;100;200
8361;z7272A;TVM300;2000;P_VARIABLE;22;60.47619048;500;200;1;100;200
8362;z7276B;TVM300;2600;P_VARIABLE;12;80.90909091;450;200;1;100;200
8363;z7276A;TVM300;2000;P_VARIABLE;16;60.66666667;500;200;1;100;200
8364;z7280B;TVM300;2600;P_VARIABLE;14;82.38461538;450;200;1;100;200
8365;z7280A;TVM300;2000;P_VARIABLE;17;59.3125;500;200;1;100;200
8366;z7284B;TVM300;2600;P_VARIABLE;12;82.72727273;450;200;1;100;200
8367;z7284A;TVM300;2000;P_VARIABLE;17;58.125;500;200;1;100;200
8368;z7288B;TVM300;2600;P_VARIABLE;13;77.08333333;450;200;1;100;200
8369;z7288A;TVM300;2000;P_VARIABLE;17;59.0625;500;200;1;100;200
8370;z7289A;TVM300;1700;P_VARIABLE;17;58.4375;500;200;1;100;200
8371;z7289B;TVM300;2300;P_VARIABLE;12;83.18181818;500;200;1;100;200
8372;z7293A;TVM300;1700;P_VARIABLE;18;58.23529412;500;200;1;100;200
8373;z7293B;TVM300;2300;P_VARIABLE;15;78.57142857;500;200;1;100;200
8374;z7303A;TVM300;1700;P_VARIABLE;13;62.41666667;500;200;1;100;200
8375;z7303B;TVM300;2300;P_VARIABLE;5;76.25;500;200;1;100;200
8376;z7303C;TVM300;1700;P_VARIABLE;6;65;500;200;1;100;200
8377;z7303D;TVM300;2300;P_VARIABLE;6;83;500;200;1;100;200
8378;z7327A;TVM300;1700;P_VARIABLE;9;57.625;500;200;1;100;200
8380;z7327C;TVM300;1700;P_VARIABLE;15;59.92857143;500;200;1;100;200
8381;z7327D;TVM300;1700;P_VARIABLE;3;57.73;500;200;1;100;200
8382;z7327E;TVM300;2300;P_VARIABLE;7;78;500;200;1;100;200
8383;z7327F;TVM300;1700;P_VARIABLE;19;58.88888889;500;200;1;100;200
8384;z7292B;TVM300;2600;P_VARIABLE;14;78.76923077;450;200;1;100;200
8385;z7292A;TVM300;2000;P_VARIABLE;17;61.625;500;200;1;100;200
8386;z7302B;TVM300;2600;P_VARIABLE;11;84;450;200;1;100;200
8387;z7302A;TVM300;2000;P_VARIABLE;15;61.42857143;500;200;1;100;200
8388;z7332E;TVM300;2600;P_VARIABLE;9;76.125;450;200;1;100;200
8389;z7332D;TVM300;2000;P_VARIABLE;0;0;500;200;1;100;200
8390;z7332C;TVM300;2600;P_VARIABLE;7;84.66666667;450;200;1;100;200
8392;z7332A;TVM300;2600;P_VARIABLE;6;82.4;450;200;1;100;200
8393;z7344C;TVM300;2000;P_VARIABLE;11;60.2;500;200;1;100;200
8394;z7344B;TVM300;2600;P_VARIABLE;6;88.2;450;200;1;100;200
8395;z7344A;TVM300;2000;P_VARIABLE;16;61.06666667;500;200;1;100;200
8396;z7336B;TVM300;2600;P_VARIABLE;3;75.4;450;200;1;100;200
8397;z7336A;TVM300;2000;P_VARIABLE;8;62.14285714;500;200;1;100;200
8398;z7402B;TVM300;2600;P_VARIABLE;18;77.88235294;450;200;1;100;200
8399;z7402A;TVM300;2000;P_VARIABLE;19;59.22222222;500;200;1;100;200
8400;z7403A;TVM300;2300;P_VARIABLE;12;82.09090909;500;200;1;100;200
8401;z7403B;TVM300;1700;P_VARIABLE;18;60.47058824;500;200;1;100;200
8402;z7403C;TVM300;2300;P_VARIABLE;7;76.33333333;500;200;1;100;200
8403;z7403D;TVM300;1700;P_VARIABLE;3;51.73;500;200;1;100;200
8404;z7403E;TVM300;2300;P_VARIABLE;4;86;500;200;1;100;200
8405;z7437A;TVM300;1700;P_VARIABLE;14;56.7;500;200;1;100;200
8406;z7437B;TVM300;2300;P_VARIABLE;12;81.45454545;500;200;1;100;200
8407;z7327B;TVM300;2300;P_VARIABLE;5;71.5;500;200;1;100;200
8408;z7332B;TVM300;2000;P_VARIABLE;8;59.71428571;500;200;1;100;200
8409;z7210B;TVM300;2000;P_VARIABLE;8;61.42857143;500;200;1;100;200
8410;z7211B;TVM300;1700;P_VARIABLE;7;60.16666667;500;200;1;100;200
8411;z7232D;TVM300;2000;P_VARIABLE;6;66.2;500;200;1;100;200
8412;z7432E;TVM300;2600;P_VARIABLE;15;79.28571429;450;200;1;100;200
8413;z7432D;TVM300;2000;P_VARIABLE;4;58.33333333;500;200;1;100;200
8415;z7432B;TVM300;2000;P_VARIABLE;7;59.5;500;200;1;100;200
8416;z7432A;TVM300;2600;P_VARIABLE;3;75;450;200;1;100;200
8417;z7436D;TVM300;2000;P_VARIABLE;3;51.73;500;200;1;100;200
8418;z7436C;TVM300;2600;P_VARIABLE;4;86;450;200;1;100;200
8419;z7436B;TVM300;2000;P_VARIABLE;10;56.88888889;500;200;1;100;200
8420;z7436A;TVM300;2600;P_VARIABLE;6;78.4;450;200;1;100;200
8421;z7432F;TVM300;1700;P_VARIABLE;11;61.1;500;200;1;100;200
8422;z7432G;TVM300;2300;P_VARIABLE;13;79.16666667;500;200;1;100;200
8423;z7432C;TVM300;2600;P_VARIABLE;3;89.5;450;200;1;100;200
8424;z7333A;TVM300;2300;P_VARIABLE;14;82.84615385;500;200;1;100;200
8425;z7333B;TVM300;1700;P_VARIABLE;19;60.94444444;500;200;1;100;200
8426;z7503A;TVM300;2300;P_VARIABLE;8;74.71428571;500;200;1;100;200
8428;z7503C;TVM300;2300;P_VARIABLE;12;83.09090909;500;200;1;100;200
8429;z7533A;TVM300;1700;P_VARIABLE;20;61.10526316;500;200;1;100;200
8430;z7533B;TVM300;2300;P_VARIABLE;12;77.81818182;500;200;1;100;200
8431;z7541A;TVM300;1700;P_VARIABLE;16;61.4;500;200;1;100;200
8432;z7541B;TVM300;2300;P_VARIABLE;14;80.30769231;500;200;1;100;200
8433;z7505B;TVM300;2300;P_VARIABLE;4;84.33;500;200;1;100;200
8434;z7505A;TVM300;1700;P_VARIABLE;17;60.3125;500;200;1;100;200
8435;z7502B;TVM300;2600;P_VARIABLE;18;81.70588235;450;200;1;100;200
8436;z7502A;TVM300;2000;P_VARIABLE;7;56.66666667;500;200;1;100;200
8437;z7532C;TVM300;2600;P_VARIABLE;8;79;450;200;1;100;200
8438;z7532B;TVM300;2000;P_VARIABLE;5;61.5;500;200;1;100;200
8439;z7532A;TVM300;2600;P_VARIABLE;11;80.8;450;200;1;100;200
8440;z7540B;TVM300;2000;P_VARIABLE;17;59.5;500;200;1;100;200
8441;z7540A;TVM300;2600;P_VARIABLE;15;78.21428571;450;200;1;100;200
8442;z7544B;TVM300;2000;P_VARIABLE;19;59.44444444;500;200;1;100;200
8443;z7544A;TVM300;2600;P_VARIABLE;12;81.27272727;450;200;1;100;200
8444;z7545A;TVM300;1700;P_VARIABLE;18;60.88235294;500;200;1;100;200
8445;z7545B;TVM300;2300;P_VARIABLE;14;77.30769231;500;200;1;100;200
