ID;JOINT;CIRCUIT;PRINCIPAL;DB;EMETTEUR;DEMI_PAS
2444;8;1114;True;False;True;0
2445;1226;1114;True;False;True;0
2446;997;1115;True;False;True;0
2447;1200;1115;True;False;True;0
2448;1415;1116;True;False;True;0
2449;1047;1116;True;False;True;0
2450;1103;1117;True;False;True;0
2451;1416;1117;True;False;True;0
2452;1373;1118;True;False;True;0
2453;1413;1118;True;False;True;0
2454;1397;1119;True;False;True;0
2455;1043;1119;True;False;True;0
2456;985;1120;True;False;True;0
2457;1214;1120;True;False;True;0
2458;1055;1121;True;False;True;0
2459;1231;1121;True;False;True;0
2460;1232;1122;True;False;True;0
2461;493;1122;True;False;True;0
2462;1235;1123;True;False;True;0
2463;1236;1123;True;False;True;0
2464;1407;1124;True;False;True;0
2465;1417;1124;True;False;True;0
2466;1221;1125;True;False;True;0
2467;1148;1125;True;False;True;0
2468;1418;1126;True;False;True;78
2469;1195;1126;True;False;True;78
2470;1419;1127;True;True;True;84
2471;1196;1127;True;False;True;64
2472;1209;1128;True;True;True;50
2473;1420;1128;True;True;True;50
2474;1216;1129;True;True;True;39
2475;1421;1129;False;True;True;78
2476;1121;1129;True;True;True;39
2477;1222;1130;True;True;True;39
2478;1422;1130;False;True;True;78
2479;1149;1130;True;True;True;39
2480;1233;1131;True;False;True;74
2481;1423;1131;False;True;True;148
2482;494;1131;True;True;True;74
2483;903;1132;True;False;True;75
2484;1424;1132;True;False;True;75
2485;1283;1133;True;True;True;65.5
2486;1091;1133;True;True;True;65.5
2487;59;1134;True;False;True;46.5
2488;1168;1134;False;True;True;93
2489;906;1134;True;True;True;46.5
2490;1285;1135;True;True;True;53.5
2491;907;1135;True;True;True;53.5
2492;1291;1136;True;False;True;46
2493;1425;1136;False;False;True;92
2494;1063;1136;True;False;True;46
2495;914;1137;True;True;True;64.5
2496;1426;1137;False;True;True;129
2497;1144;1137;True;True;True;64.5
2498;917;1138;True;False;True;73.5
2499;1427;1138;True;False;True;73.5
2500;99;1139;True;False;True;78.5
2501;1174;1139;False;False;True;157
2502;1041;1139;True;False;True;78.5
2503;919;1140;True;True;True;45.5
2504;423;1140;True;True;True;45.5
2505;1428;1141;True;False;True;0
2506;1114;1141;True;False;True;0
2507;1363;1142;True;False;True;45
2508;429;1142;True;False;True;45
2509;1417;1143;True;False;True;0
2510;1429;1143;False;True;True;0
2511;979;1143;True;True;True;0
2512;1377;1144;True;False;True;39.5
2513;1430;1144;False;False;True;79
2514;453;1144;True;True;True;39.5
2515;1411;1145;True;False;True;78
2516;1164;1145;True;True;True;78
2517;1079;1146;True;False;True;51
2518;1386;1146;True;True;True;51
2519;1408;1147;True;False;False;765
2520;1431;1147;True;True;True;76.5
2521;1432;1148;True;True;True;67.5
2522;1127;1148;True;True;True;67.5
2523;1433;1149;True;False;True;64
2524;1086;1149;True;True;True;64
2525;1434;1150;True;False;True;87
2526;1005;1150;True;True;True;87
2527;1081;1151;True;False;True;72.5
2528;1435;1151;True;False;True;72.5
2529;1404;1152;True;False;True;74.5
2530;448;1152;True;True;True;74.5
2531;1247;1153;True;False;True;0
2532;462;1153;True;False;True;0
2533;1202;1154;True;False;True;0
2534;1436;1154;False;False;True;0
2535;1139;1154;True;False;True;0
2536;967;1155;True;False;True;67.5
2537;31;1155;False;True;True;135
2538;355;1155;True;True;True;67.5
2539;934;1156;True;False;True;0
2540;1437;1156;True;False;False;0
2541;1241;1157;True;False;True;38.5
2542;508;1157;False;True;True;77
2543;318;1157;True;True;True;38.5
2544;1238;1158;True;False;True;0
2545;1037;1158;True;False;True;0
2546;1339;1159;True;False;True;53
2547;732;1159;True;True;True;53
2548;1438;1160;True;False;True;65
2549;742;1160;True;True;True;65
2550;1359;1161;True;False;True;63.5
2551;1439;1161;True;True;True;63.5
2552;1365;1162;True;False;True;82
2553;744;1162;True;True;True;82
2554;925;1163;True;False;True;67
2555;746;1163;True;True;True;67
2556;1264;1164;True;False;True;86
2557;748;1164;True;True;True;86
2558;1266;1165;True;False;True;87
2559;751;1165;True;True;True;87
2560;1440;1166;True;True;True;77.5
2561;760;1166;True;True;True;77.5
2562;1276;1167;True;False;True;57.5
2563;799;1167;True;True;True;57.5
2564;1278;1168;True;False;True;54
2565;802;1168;True;True;True;54
2566;1416;1169;True;False;True;48.5
2567;807;1169;True;True;True;48.5
2568;1147;1170;True;False;True;77
2569;812;1170;True;True;True;77
2570;1024;1171;True;False;True;61.5
2571;828;1171;True;True;True;61.5
2572;1069;1172;True;False;True;56
2573;831;1172;True;True;True;56
2574;1387;1173;True;False;True;85.5
2575;836;1173;True;True;True;85.5
2576;1389;1174;True;False;True;43.5
2577;834;1174;True;True;True;43.5
2578;1391;1175;True;False;True;41
2579;841;1175;True;True;True;41
2580;1441;1176;True;False;True;39
2581;1442;1176;True;True;False;39
2582;1392;1177;True;False;True;80
2583;854;1177;True;True;True;80
2584;1084;1178;True;False;True;80
2585;859;1178;True;True;True;80
2586;1156;1179;True;False;True;66.5
2587;379;1179;True;True;True;66.5
2588;1242;1180;True;False;True;46
2589;1443;1180;False;True;True;92
2590;142;1180;True;True;True;46
2591;1159;1181;True;False;True;68
2592;173;1181;True;True;True;68
2593;1252;1182;True;False;True;81.5
2594;51;1182;True;True;True;81.5
2595;946;1183;True;False;True;49
2596;398;1183;True;True;True;49
2597;1259;1184;True;False;True;79
2598;401;1184;True;True;True;79
2599;54;1185;True;False;True;84.5
2600;408;1185;True;True;True;84.5
2601;1263;1186;True;False;True;69.5
2602;58;1186;True;True;True;69.5
2603;1061;1187;True;False;True;63.5
2604;515;1187;True;True;True;63.5
2605;908;1188;True;False;True;86.5
2606;517;1188;True;True;True;86.5
2607;1294;1189;True;False;True;45.5
2608;541;1189;True;True;True;45.5
2609;1119;1190;True;False;True;88.5
2610;563;1190;True;True;True;88.5
2611;965;1191;True;False;True;86.5
2612;565;1191;True;True;True;86.5
2613;1299;1192;True;False;True;39.5
2614;587;1192;True;True;True;39.5
2615;1444;1193;True;True;True;40
2616;1445;1193;True;True;True;40
2617;1446;1194;True;True;True;40.5
2618;1447;1194;True;True;True;40.5
2619;1445;1195;True;True;True;30
2620;1448;1195;True;True;True;30
2621;1447;1196;True;True;True;30.5
2622;1449;1196;True;True;True;30.5
2623;1448;1197;True;True;True;40
2624;1450;1197;True;True;True;40
2625;1449;1198;True;True;True;40
2626;1451;1198;True;True;True;40
2627;1450;1199;True;True;True;30
2628;1452;1199;True;True;True;30
2629;1451;1200;True;True;True;30
2630;1453;1200;True;True;True;30
2631;1453;1201;True;True;True;40
2632;1454;1201;True;True;True;40
2633;1455;1202;True;True;True;40
2634;1456;1202;True;True;True;40
2635;1457;1203;True;True;True;30
2636;1458;1203;True;True;True;30
2637;1310;1204;True;False;True;0
2638;1459;1204;False;False;True;0
2639;1124;1204;True;False;True;0
2640;1262;1205;True;False;True;0
2641;1460;1205;False;False;True;0
2642;976;1205;True;False;True;0
2643;1461;1206;True;True;True;46
2644;894;1206;True;False;True;46
2645;1462;1207;True;True;True;38
2646;896;1207;True;True;True;38
2647;899;1208;True;False;True;62
2648;1463;1208;True;True;True;62
2649;1099;1209;True;False;True;85
2650;1464;1209;True;True;True;85
2651;1131;1210;True;False;True;86
2652;1465;1210;True;True;True;86
2653;1140;1211;True;False;True;74
2654;1466;1211;True;True;True;77
2655;952;1212;True;False;True;77.5
2656;1467;1212;True;True;True;77.5
2657;1053;1213;True;False;True;43.5
2658;1468;1213;True;True;True;43.5
2659;990;1214;True;False;True;43.5
2660;1469;1214;True;True;True;43.5
2661;1211;1215;True;True;True;76
2662;1470;1215;True;True;True;76
2663;1471;1216;True;False;True;64
2664;1472;1216;True;True;True;64
2665;959;1217;True;False;True;60.5
2666;1473;1217;True;True;True;60.5
2667;1002;1218;True;False;True;60.5
2668;1474;1218;True;True;True;60.5
2669;1077;1219;True;False;True;50
2670;121;1219;True;True;True;50
2671;1122;1220;True;False;True;38
2672;193;1220;True;True;True;38
2673;1067;1221;True;False;True;38
2674;195;1221;True;True;True;38
2675;1095;1222;True;False;True;81
2676;214;1222;True;True;True;81
2677;1456;1223;True;True;True;28
2678;1475;1223;True;True;True;28
2679;1458;1224;True;True;True;40
2680;1476;1224;True;True;True;40
2681;1475;1225;True;True;True;40
2682;1477;1225;True;True;True;40
2683;1476;1226;True;True;True;30
2684;1478;1226;True;True;True;30
2685;1477;1227;True;True;True;30
2686;1479;1227;True;True;True;30
2687;1478;1228;True;True;True;35
2688;1480;1228;True;True;True;35
2689;1479;1229;True;True;True;40
2690;1481;1229;True;True;True;40
2691;1480;1230;True;True;True;36
2692;1482;1230;True;True;True;36
2693;1481;1231;True;True;True;30
2694;1483;1231;True;True;True;30
2695;1482;1232;True;True;True;40.5
2696;1484;1232;True;True;True;40.5
2697;1483;1233;True;True;True;41
2698;1485;1233;True;True;True;41
2699;1484;1234;True;True;True;30
2700;1486;1234;True;True;True;30
2701;1486;1235;True;True;True;40
2702;1487;1235;True;True;True;40
2703;1487;1236;True;True;True;30.5
2704;1488;1236;True;True;True;30.5
2705;1489;1237;True;True;True;30.5
2706;1490;1237;True;True;True;30.5
2707;1488;1238;True;True;True;40.5
2708;1491;1238;True;True;True;40.5
2709;1492;1239;True;True;True;30
2710;1493;1239;True;True;True;30
2711;1494;1240;True;True;True;40
2712;1495;1240;True;True;True;40
2713;1495;1241;True;True;True;30
2714;1496;1241;True;True;True;30
2715;1497;1242;True;True;True;40
2716;1498;1242;True;True;True;40
2717;1496;1243;True;True;True;40
2718;1499;1243;True;True;True;40
2719;1498;1244;True;True;True;30
2720;1500;1244;True;True;True;30
2721;1499;1245;True;True;True;30
2722;1501;1245;True;True;True;30
2723;1500;1246;True;True;True;40
2724;1502;1246;True;True;True;40
2725;1501;1247;True;True;True;40
2726;1503;1247;True;True;True;40
2727;1502;1248;True;True;True;30
2728;1504;1248;True;True;True;30
2729;1503;1249;True;True;True;30
2730;1505;1249;True;True;True;30
2731;1504;1250;True;True;True;40.5
2732;1506;1250;True;True;True;40.5
2733;1505;1251;True;True;True;44
2734;1507;1251;True;True;True;44
2735;1506;1252;True;True;True;30
2736;1508;1252;True;True;True;30
2737;1507;1253;True;True;True;28
2738;1509;1253;True;True;True;28
2739;1508;1254;True;True;True;40
2740;1510;1254;True;True;True;40
2741;1509;1255;True;True;True;40
2742;1511;1255;True;True;True;40
2743;1512;1256;True;True;True;30
2744;1513;1256;True;True;True;30
2745;1513;1257;True;True;True;36.5
2746;1514;1257;True;True;True;36.5
2747;1515;1258;True;True;True;40
2748;1516;1258;True;True;True;40
2749;1514;1259;True;True;True;30
2750;1517;1259;True;True;True;30
2751;1516;1260;True;True;True;26
2752;1518;1260;True;True;True;26
2753;1517;1261;True;True;True;40
2754;1519;1261;True;True;True;40
2755;1518;1262;True;True;True;40.5
2756;1520;1262;True;True;True;40.5
2757;1519;1263;True;True;True;33
2758;1521;1263;True;True;True;33
2759;1300;1264;True;False;True;60
2760;583;1264;True;True;True;60
2761;1302;1265;True;False;True;77.5
2762;602;1265;True;True;True;77.5
2763;1112;1266;True;False;True;72
2764;604;1266;True;True;True;72
2765;1125;1267;True;False;True;76
2766;609;1267;True;True;True;76
2767;1008;1268;True;False;True;80.5
2768;630;1268;True;True;True;80.5
2769;1312;1269;True;False;True;40.5
2770;633;1269;True;True;True;40.5
2771;949;1270;True;False;True;65.5
2772;652;1270;True;True;True;65.5
2773;974;1271;True;False;True;75
2774;654;1271;True;True;True;75
2775;1313;1272;True;False;True;38
2776;659;1272;True;True;True;38
2777;93;1273;True;False;True;38.5
2778;662;1273;True;True;True;38.5
2779;993;1274;True;False;True;48
2780;680;1274;True;True;True;48
2781;1326;1275;True;False;True;37.5
2782;678;1275;True;True;True;37.5
2783;101;1276;True;False;True;48
2784;679;1276;True;True;True;48
2785;1328;1277;True;False;True;60
2786;684;1277;True;True;True;60
2787;103;1278;True;False;True;54.5
2788;681;1278;True;True;True;54.5
2789;1330;1279;True;False;True;57.5
2790;109;1279;True;True;True;57.5
2791;1333;1280;True;False;True;79.5
2792;699;1280;True;True;True;79.5
2793;1331;1281;True;False;True;84
2794;701;1281;True;True;True;84
2795;1522;1282;True;False;True;61.5
2796;711;1282;True;True;True;61.5
2797;955;1283;True;False;True;37.5
2798;723;1283;True;True;True;37.5
2799;1523;1284;True;False;True;79.5
2800;722;1284;True;False;True;79.5
2801;1398;1285;True;False;True;79
2802;1524;1285;True;True;True;79
2803;1399;1286;True;False;True;79
2804;1525;1286;True;True;True;79
2805;1526;1287;True;False;True;58
2806;860;1287;True;True;True;58
2807;1527;1288;True;False;True;57
2808;862;1288;True;True;True;57
2809;938;1289;True;False;True;34
2810;1528;1289;True;True;True;34
2811;940;1290;True;False;True;52
2812;874;1290;True;True;True;52
2813;1529;1291;True;False;True;39.5
2814;1530;1291;True;False;True;39.5
2815;1531;1292;True;False;True;40
2816;1532;1292;True;False;True;40
2817;1533;1293;True;False;True;39.5
2818;1534;1293;True;False;True;39.5
2819;1535;1294;True;True;True;32
2820;1536;1294;True;False;True;32
2821;1537;1295;True;True;True;28
2822;1538;1295;True;False;True;28
2823;1539;1296;True;False;True;40
2824;1540;1296;True;True;True;40
2825;1541;1297;True;True;True;30
2826;1542;1297;True;False;True;30
2827;1543;1298;True;True;True;40
2828;1544;1298;True;False;True;40
2829;1545;1299;True;True;True;40
2830;1546;1299;True;True;True;40
2831;1547;1300;True;True;True;40
2832;1548;1300;True;False;True;40
2833;1549;1301;True;True;True;40
2834;1550;1301;True;False;True;40
2835;1551;1302;True;True;True;31
2836;1552;1302;True;False;True;31
2837;1553;1303;True;True;True;40
2838;1554;1303;True;False;True;40
2839;1555;1304;True;True;True;40
2840;1556;1304;True;False;True;40
2841;1557;1305;True;True;True;31.5
2842;1558;1305;True;False;True;31.5
2843;1559;1306;True;True;True;32
2844;1560;1306;True;True;True;32
2845;1561;1307;True;True;True;30
2846;1562;1307;True;False;True;30
2847;1563;1308;True;True;True;43
2848;1564;1308;True;True;True;43
2849;1565;1309;True;True;True;40
2850;1566;1309;True;False;True;40
2851;1567;1310;True;True;True;40
2852;1568;1310;True;False;True;40
2853;1569;1311;True;True;True;30
2854;1570;1311;True;False;True;30
2855;1571;1312;True;True;True;40
2856;1572;1312;True;False;True;40
2857;353;275;False;False;False;0
2858;353;276;True;False;False;0
2859;1575;1314;True;True;True;40
2860;1576;1314;True;False;True;40
2861;1577;1315;True;True;True;30
2862;1578;1315;False;True;True;60
2863;1579;1315;True;False;True;30
2864;1580;1316;True;True;True;30
2865;1581;1316;True;False;True;30
2866;1582;1317;True;True;True;30
2867;1583;1317;True;False;True;30
2868;1584;1318;True;True;True;40
2869;1585;1318;True;False;True;40
2870;1586;1319;True;True;True;39.5
2871;1587;1319;True;False;True;39.5
2872;1588;1320;True;True;True;30
2873;1589;1320;False;True;True;60
2874;1590;1320;True;False;True;30
2875;1452;1321;True;True;True;40
2876;1591;1321;True;False;True;40
2877;1454;1322;True;True;True;30
2878;1592;1322;False;True;True;60
2879;1593;1322;True;False;True;30
2880;1485;1323;True;True;True;30.5
2881;1594;1323;True;False;True;30.5
2882;1490;1324;True;True;True;39
2883;1595;1324;True;False;True;39
2884;1491;1325;True;True;True;28
2885;1596;1325;True;False;True;28
2886;1597;1326;True;True;True;39.5
2887;1598;1326;True;False;True;39.5
2888;1493;1327;True;True;True;40
2889;1599;1327;False;True;True;80
2890;1600;1327;True;False;True;40
2891;1510;1328;True;True;True;30
2892;1601;1328;True;False;True;30
2893;1511;1329;True;True;True;30
2894;1602;1329;True;False;True;30
2895;1603;1330;True;True;True;30
2896;1604;1330;False;True;True;60
2897;1605;1330;True;False;True;30
2898;1606;1331;True;True;True;40
2899;1607;1331;True;False;True;40
2900;1608;1332;True;True;True;40
2901;1609;1332;True;False;True;40
2902;1610;1333;True;True;True;40
2903;1611;1333;False;True;True;80
2904;1612;1333;True;False;True;40
2905;1613;1334;True;True;True;30
2906;1614;1334;True;False;True;30
2907;1615;1335;True;True;True;42
2908;1616;1335;True;False;True;42
